ID;sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
486;Male;*;*;spouse present;*;*;*;Technical;<=50K
487;Female;*;*;*;*;*;*;Technical;<=50K
488;Male;*;*;spouse not present;*;*;*;Technical;<=50K
489;Male;*;*;spouse present;*;*;*;Other;<=50K
490;Female;*;*;*;*;*;*;Nontechnical;>50K
491;Male;*;*;spouse present;*;*;*;Technical;>50K
492;Male;*;*;spouse present;*;*;*;Technical;<=50K
493;Female;*;*;*;*;*;*;Other;<=50K
494;Male;*;*;spouse not present;*;*;*;Technical;<=50K
495;Female;*;*;*;*;*;*;Other;<=50K
496;Male;*;*;spouse present;*;*;*;Other;<=50K
497;Male;*;*;spouse not present;*;*;*;Technical;<=50K
498;Female;*;*;*;*;*;*;Nontechnical;<=50K
499;Male;*;*;spouse not present;*;*;*;Other;<=50K
500;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
501;Female;*;*;*;*;*;*;Nontechnical;<=50K
502;Female;*;*;*;*;*;*;Other;<=50K
503;Male;*;*;spouse present;*;*;*;Other;<=50K
504;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
505;Male;*;*;spouse not present;*;*;*;Technical;<=50K
506;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
507;Female;*;*;*;*;*;*;Other;<=50K
508;Female;*;*;*;*;*;*;Other;<=50K
509;Female;*;*;*;*;*;*;Technical;<=50K
510;Female;*;*;*;*;*;*;Technical;>50K
511;Female;*;*;*;*;*;*;Technical;<=50K
512;Male;*;*;spouse present;*;*;*;Technical;<=50K
513;Female;*;*;*;*;*;*;Technical;<=50K
514;Male;*;*;spouse present;*;*;*;Other;<=50K
515;Male;*;*;spouse not present;*;*;*;Other;<=50K
516;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
517;Male;*;*;spouse present;*;*;*;Technical;>50K
518;Female;*;*;*;*;*;*;Nontechnical;<=50K
519;Male;*;*;spouse present;*;*;*;Technical;>50K
520;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
521;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
522;Female;*;*;*;*;*;*;Other;<=50K
523;Male;*;*;spouse not present;*;*;*;Technical;<=50K
524;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
525;Male;*;*;spouse not present;*;*;*;Technical;<=50K
526;Male;*;*;spouse present;*;*;*;Technical;<=50K
527;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
528;Male;*;*;spouse present;*;*;*;Technical;>50K
529;Female;*;*;*;*;*;*;Technical;<=50K
530;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
531;Female;*;*;*;*;*;*;Nontechnical;<=50K
532;Female;*;*;*;*;*;*;Technical;<=50K
533;Male;*;*;spouse present;*;*;*;Technical;<=50K
534;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
535;Male;*;*;spouse present;*;*;*;Technical;<=50K
536;Male;*;*;spouse present;*;*;*;Technical;<=50K
537;Male;*;*;spouse not present;*;*;*;Technical;<=50K
538;Female;*;*;*;*;*;*;Nontechnical;<=50K
539;Male;*;*;spouse not present;*;*;*;Other;<=50K
540;Male;*;*;spouse not present;*;*;*;Other;<=50K
541;Male;*;*;spouse present;*;*;*;Technical;>50K
542;Male;*;*;spouse not present;*;*;*;Technical;<=50K
543;Male;*;*;spouse not present;*;*;*;Other;>50K
544;Male;*;*;spouse present;*;*;*;Technical;>50K
545;Female;*;*;*;*;*;*;Other;<=50K
546;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
547;Male;*;*;spouse present;*;*;*;Technical;>50K
548;Male;*;*;spouse not present;*;*;*;Technical;<=50K
549;Female;*;*;*;*;*;*;Technical;<=50K
550;Male;*;*;spouse not present;*;*;*;Technical;<=50K
551;Male;*;*;spouse not present;*;*;*;Other;<=50K
552;Female;*;*;*;*;*;*;Other;<=50K
553;Male;*;*;spouse present;*;*;*;Other;<=50K
554;Male;*;*;spouse not present;*;*;*;Other;<=50K
555;Female;*;*;*;*;*;*;Other;<=50K
556;Male;*;*;spouse present;*;*;*;Technical;>50K
557;Male;*;*;spouse not present;*;*;*;Technical;<=50K
558;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
559;Female;*;*;*;*;*;*;Other;<=50K
560;Female;*;*;*;*;*;*;Technical;<=50K
561;Male;*;*;spouse not present;*;*;*;Technical;<=50K
562;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
563;Male;*;*;spouse not present;*;*;*;Technical;<=50K
564;Female;*;*;*;*;*;*;Other;<=50K
565;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
566;Male;*;*;spouse present;*;*;*;Other;<=50K
567;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
568;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
569;Male;*;*;spouse present;*;*;*;Technical;>50K
570;Female;*;*;*;*;*;*;Nontechnical;<=50K
571;Female;*;*;*;*;*;*;Other;<=50K
572;Female;*;*;*;*;*;*;Other;<=50K
573;Male;*;*;spouse present;*;*;*;Other;<=50K
574;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
575;Male;*;*;spouse not present;*;*;*;Other;<=50K
576;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
577;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
578;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
579;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
580;Female;*;*;*;*;*;*;Other;<=50K
581;Female;*;*;*;*;*;*;Other;<=50K
582;Male;*;*;spouse present;*;*;*;Technical;>50K
583;Female;*;*;*;*;*;*;Other;>50K
584;Male;*;*;spouse present;*;*;*;Technical;<=50K
585;Female;*;*;*;*;*;*;Other;<=50K
586;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
587;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
588;Male;*;*;spouse present;*;*;*;Other;<=50K
589;Male;*;*;spouse present;*;*;*;Technical;>50K
590;Male;*;*;spouse not present;*;*;*;Technical;<=50K
591;Male;*;*;spouse present;*;*;*;Technical;<=50K
592;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
593;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
594;Male;*;*;spouse present;*;*;*;Technical;<=50K
595;Male;*;*;spouse not present;*;*;*;Technical;>50K
596;Female;*;*;*;*;*;*;Other;<=50K
597;Male;*;*;spouse present;*;*;*;Technical;<=50K
598;Male;*;*;spouse present;*;*;*;Technical;>50K
599;Male;*;*;spouse not present;*;*;*;Other;<=50K
600;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
601;Male;*;*;spouse present;*;*;*;Technical;>50K
602;Female;*;*;*;*;*;*;Nontechnical;<=50K
603;Female;*;*;*;*;*;*;Technical;<=50K
604;Female;*;*;*;*;*;*;Other;<=50K
605;Male;*;*;spouse present;*;*;*;Technical;<=50K
606;Male;*;*;spouse present;*;*;*;Technical;<=50K
607;Male;*;*;spouse present;*;*;*;Technical;>50K
608;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
609;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
610;Male;*;*;spouse not present;*;*;*;Technical;<=50K
611;Male;*;*;spouse not present;*;*;*;Technical;<=50K
612;Female;*;*;*;*;*;*;Nontechnical;<=50K
613;Female;*;*;*;*;*;*;Technical;>50K
614;Male;*;*;spouse present;*;*;*;Other;<=50K
615;Male;*;*;spouse present;*;*;*;Technical;>50K
616;Male;*;*;spouse not present;*;*;*;Technical;<=50K
617;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
618;Male;*;*;spouse not present;*;*;*;Other;<=50K
619;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
620;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
621;Female;*;*;*;*;*;*;Nontechnical;<=50K
622;Male;*;*;spouse not present;*;*;*;Other;<=50K
623;Male;*;*;spouse present;*;*;*;Other;<=50K
624;Male;*;*;spouse not present;*;*;*;Technical;<=50K
625;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
626;Male;*;*;spouse not present;*;*;*;Other;<=50K
627;Male;*;*;spouse present;*;*;*;Technical;>50K
628;Male;*;*;spouse present;*;*;*;Technical;>50K
629;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
630;Female;*;*;*;*;*;*;Other;<=50K
631;Female;*;*;*;*;*;*;Nontechnical;<=50K
632;Female;*;*;*;*;*;*;Technical;<=50K
633;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
634;Male;*;*;spouse not present;*;*;*;Other;<=50K
635;Male;*;*;spouse present;*;*;*;Other;<=50K
636;Female;*;*;*;*;*;*;Technical;<=50K
637;Male;*;*;spouse present;*;*;*;Technical;<=50K
638;Male;*;*;spouse not present;*;*;*;Technical;<=50K
639;Female;*;*;*;*;*;*;Technical;<=50K
640;Male;*;*;spouse not present;*;*;*;Technical;>50K
641;Male;*;*;spouse present;*;*;*;Technical;>50K
642;Female;*;*;*;*;*;*;Technical;<=50K
643;Female;*;*;*;*;*;*;Nontechnical;<=50K
644;Male;*;*;spouse not present;*;*;*;Technical;<=50K
645;Female;*;*;*;*;*;*;Nontechnical;<=50K
646;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
647;Male;*;*;spouse present;*;*;*;Technical;<=50K
648;Female;*;*;*;*;*;*;Technical;>50K
649;Female;*;*;*;*;*;*;Nontechnical;>50K
650;Male;*;*;spouse present;*;*;*;Other;<=50K
651;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
652;Male;*;*;spouse present;*;*;*;Technical;<=50K
653;Male;*;*;spouse not present;*;*;*;Other;<=50K
654;Male;*;*;spouse present;*;*;*;Technical;<=50K
655;Female;*;*;*;*;*;*;Other;<=50K
656;Male;*;*;spouse present;*;*;*;Technical;<=50K
657;Female;*;*;*;*;*;*;Other;<=50K
658;Female;*;*;*;*;*;*;Other;<=50K
659;Male;*;*;spouse present;*;*;*;Technical;<=50K
660;Female;*;*;*;*;*;*;Technical;<=50K
661;Female;*;*;*;*;*;*;Nontechnical;<=50K
662;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
663;Male;*;*;spouse not present;*;*;*;Other;<=50K
664;Male;*;*;spouse present;*;*;*;Technical;<=50K
665;Male;*;*;spouse not present;*;*;*;Technical;<=50K
666;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
667;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
668;Female;*;*;*;*;*;*;Nontechnical;<=50K
669;Female;*;*;*;*;*;*;Other;<=50K
670;Male;*;*;spouse present;*;*;*;Other;<=50K
671;Female;*;*;*;*;*;*;Other;<=50K
672;Female;*;*;*;*;*;*;Other;<=50K
673;Male;*;*;spouse present;*;*;*;Other;<=50K
674;Female;*;*;*;*;*;*;Other;<=50K
675;Male;*;*;spouse present;*;*;*;Technical;<=50K
676;Female;*;*;*;*;*;*;Nontechnical;<=50K
677;Male;*;*;spouse present;*;*;*;Technical;<=50K
678;Female;*;*;*;*;*;*;Other;<=50K
679;Male;*;*;spouse present;*;*;*;Technical;>50K
680;Female;*;*;*;*;*;*;Other;<=50K
681;Male;*;*;spouse present;*;*;*;Other;<=50K
682;Female;*;*;*;*;*;*;Nontechnical;>50K
683;Male;*;*;spouse not present;*;*;*;Technical;<=50K
684;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
685;Female;*;*;*;*;*;*;Technical;>50K
686;Male;*;*;spouse present;*;*;*;Other;>50K
687;Female;*;*;*;*;*;*;Other;<=50K
688;Male;*;*;spouse not present;*;*;*;Technical;<=50K
689;Male;*;*;spouse present;*;*;*;Technical;<=50K
690;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
691;Male;*;*;spouse not present;*;*;*;Technical;<=50K
692;Male;*;*;spouse present;*;*;*;Technical;<=50K
693;Male;*;*;spouse not present;*;*;*;Other;<=50K
694;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
695;Male;*;*;spouse not present;*;*;*;Technical;<=50K
696;Male;*;*;spouse present;*;*;*;Other;>50K
697;Female;*;*;*;*;*;*;Technical;<=50K
698;Female;*;*;*;*;*;*;Other;>50K
699;Male;*;*;spouse not present;*;*;*;Other;<=50K
700;Female;*;*;*;*;*;*;Other;<=50K
701;Female;*;*;*;*;*;*;Other;>50K
702;Male;*;*;spouse not present;*;*;*;Other;<=50K
703;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
704;Male;*;*;spouse not present;*;*;*;Nontechnical;>50K
705;Female;*;*;*;*;*;*;Other;<=50K
706;Male;*;*;spouse not present;*;*;*;Other;<=50K
707;Female;*;*;*;*;*;*;Nontechnical;<=50K
708;Female;*;*;*;*;*;*;Nontechnical;<=50K
709;Male;*;*;spouse not present;*;*;*;Technical;<=50K
710;Female;*;*;*;*;*;*;Other;<=50K
711;Male;*;*;spouse not present;*;*;*;Other;<=50K
712;Male;*;*;spouse not present;*;*;*;Technical;<=50K
713;Female;*;*;*;*;*;*;Technical;>50K
714;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
715;Male;*;*;spouse not present;*;*;*;Technical;<=50K
716;Female;*;*;*;*;*;*;Other;<=50K
717;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
718;Male;*;*;spouse not present;*;*;*;Technical;<=50K
719;Female;*;*;*;*;*;*;Technical;<=50K
720;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
721;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
722;Female;*;*;*;*;*;*;Nontechnical;>50K
723;Female;*;*;*;*;*;*;Other;<=50K
724;Male;*;*;spouse present;*;*;*;Other;<=50K
725;Male;*;*;spouse not present;*;*;*;Technical;<=50K
726;Male;*;*;spouse present;*;*;*;Technical;>50K
727;Male;*;*;spouse present;*;*;*;Technical;<=50K
728;Female;*;*;*;*;*;*;Nontechnical;<=50K
729;Male;*;*;spouse present;*;*;*;Other;>50K
730;Male;*;*;spouse not present;*;*;*;Other;<=50K
731;Male;*;*;spouse present;*;*;*;Technical;<=50K
732;Male;*;*;spouse not present;*;*;*;Technical;<=50K
733;Male;*;*;spouse not present;*;*;*;Technical;>50K
734;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
735;Male;*;*;spouse not present;*;*;*;Technical;<=50K
736;Male;*;*;spouse not present;*;*;*;Other;<=50K
737;Male;*;*;spouse not present;*;*;*;Other;<=50K
738;Female;*;*;*;*;*;*;Other;<=50K
739;Female;*;*;*;*;*;*;Nontechnical;<=50K
740;Male;*;*;spouse present;*;*;*;Technical;>50K
741;Male;*;*;spouse present;*;*;*;Technical;>50K
742;Male;*;*;spouse present;*;*;*;Technical;>50K
743;Male;*;*;spouse not present;*;*;*;Other;<=50K
744;Female;*;*;*;*;*;*;Other;<=50K
745;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
746;Male;*;*;spouse not present;*;*;*;Other;<=50K
747;Male;*;*;spouse not present;*;*;*;Other;<=50K
748;Female;*;*;*;*;*;*;Other;<=50K
749;Female;*;*;*;*;*;*;Technical;<=50K
750;Male;*;*;spouse present;*;*;*;Technical;>50K
751;Male;*;*;spouse present;*;*;*;Other;<=50K
752;Male;*;*;spouse present;*;*;*;Other;>50K
753;Male;*;*;spouse not present;*;*;*;Other;<=50K
754;Female;*;*;*;*;*;*;Technical;<=50K
755;Male;*;*;spouse not present;*;*;*;Technical;<=50K
756;Female;*;*;*;*;*;*;Other;<=50K
757;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
758;Male;*;*;spouse not present;*;*;*;Other;>50K
759;Female;*;*;*;*;*;*;Other;<=50K
760;Female;*;*;*;*;*;*;Technical;<=50K
761;Male;*;*;spouse not present;*;*;*;Other;<=50K
762;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
763;Female;*;*;*;*;*;*;Other;>50K
764;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
765;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
766;Male;*;*;spouse present;*;*;*;Technical;<=50K
767;Male;*;*;spouse not present;*;*;*;Other;<=50K
768;Female;*;*;*;*;*;*;Technical;>50K
769;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
770;Male;*;*;spouse not present;*;*;*;Other;<=50K
771;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
772;Male;*;*;spouse present;*;*;*;Technical;<=50K
773;Male;*;*;spouse present;*;*;*;Technical;>50K
774;Female;*;*;*;*;*;*;Technical;<=50K
775;Male;*;*;spouse present;*;*;*;Technical;>50K
776;Male;*;*;spouse not present;*;*;*;Technical;<=50K
777;Female;*;*;*;*;*;*;Other;<=50K
778;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
779;Male;*;*;spouse present;*;*;*;Technical;<=50K
780;Male;*;*;spouse not present;*;*;*;Technical;<=50K
781;Female;*;*;*;*;*;*;Technical;>50K
782;Female;*;*;*;*;*;*;Other;<=50K
783;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
784;Female;*;*;*;*;*;*;Technical;<=50K
785;Male;*;*;spouse not present;*;*;*;Technical;>50K
786;Male;*;*;spouse not present;*;*;*;Other;<=50K
787;Female;*;*;*;*;*;*;Other;<=50K
788;Male;*;*;spouse present;*;*;*;Other;>50K
789;Female;*;*;*;*;*;*;Technical;<=50K
790;Female;*;*;*;*;*;*;Nontechnical;>50K
791;Female;*;*;*;*;*;*;Other;<=50K
792;Male;*;*;spouse present;*;*;*;Other;<=50K
793;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
794;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
795;Male;*;*;spouse present;*;*;*;Technical;<=50K
796;Female;*;*;*;*;*;*;Nontechnical;<=50K
797;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
798;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
799;Male;*;*;spouse present;*;*;*;Other;>50K
800;Male;*;*;spouse not present;*;*;*;Technical;<=50K
801;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
802;Male;*;*;spouse not present;*;*;*;Other;<=50K
803;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
804;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
805;Male;*;*;spouse not present;*;*;*;Other;<=50K
806;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
807;Female;*;*;*;*;*;*;Nontechnical;<=50K
808;Female;*;*;*;*;*;*;Other;<=50K
809;Male;*;*;spouse present;*;*;*;Other;>50K
810;Female;*;*;*;*;*;*;Other;<=50K
811;Female;*;*;*;*;*;*;Technical;<=50K
812;Male;*;*;spouse present;*;*;*;Other;>50K
813;Male;*;*;spouse present;*;*;*;Technical;<=50K
814;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
815;Female;*;*;*;*;*;*;Technical;<=50K
816;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
817;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
818;Female;*;*;*;*;*;*;Technical;<=50K
819;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
820;Female;*;*;*;*;*;*;Other;<=50K
821;Male;*;*;spouse present;*;*;*;Technical;>50K
822;Male;*;*;spouse present;*;*;*;Other;>50K
823;Male;*;*;spouse present;*;*;*;Technical;<=50K
824;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
825;Female;*;*;*;*;*;*;Nontechnical;<=50K
826;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
827;Male;*;*;spouse present;*;*;*;Technical;<=50K
828;Male;*;*;spouse present;*;*;*;Other;<=50K
829;Male;*;*;spouse present;*;*;*;Technical;<=50K
830;Female;*;*;*;*;*;*;Nontechnical;<=50K
831;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
832;Female;*;*;*;*;*;*;Technical;<=50K
833;Male;*;*;spouse not present;*;*;*;Technical;<=50K
834;Male;*;*;spouse not present;*;*;*;Technical;<=50K
835;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
836;Male;*;*;spouse present;*;*;*;Technical;<=50K
837;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
838;Male;*;*;spouse not present;*;*;*;Technical;<=50K
839;Male;*;*;spouse present;*;*;*;Other;<=50K
840;Male;*;*;spouse not present;*;*;*;Technical;<=50K
841;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
842;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
843;Female;*;*;*;*;*;*;Technical;<=50K
844;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
845;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
846;Male;*;*;spouse not present;*;*;*;Other;<=50K
847;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
848;Male;*;*;spouse not present;*;*;*;Other;<=50K
849;Female;*;*;*;*;*;*;Technical;<=50K
850;Female;*;*;*;*;*;*;Other;<=50K
851;Male;*;*;spouse present;*;*;*;Technical;<=50K
852;Male;*;*;spouse present;*;*;*;Technical;<=50K
853;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
854;Female;*;*;*;*;*;*;Nontechnical;<=50K
855;Female;*;*;*;*;*;*;Other;<=50K
856;Male;*;*;spouse not present;*;*;*;Technical;<=50K
857;Male;*;*;spouse present;*;*;*;Other;<=50K
858;Female;*;*;*;*;*;*;Other;<=50K
859;Male;*;*;spouse present;*;*;*;Technical;>50K
860;Male;*;*;spouse present;*;*;*;Technical;>50K
861;Female;*;*;*;*;*;*;Technical;<=50K
862;Male;*;*;spouse present;*;*;*;Technical;>50K
863;Male;*;*;spouse present;*;*;*;Technical;<=50K
864;Male;*;*;spouse not present;*;*;*;Nontechnical;>50K
865;Female;*;*;*;*;*;*;Other;<=50K
866;Male;*;*;spouse present;*;*;*;Technical;<=50K
867;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
868;Female;*;*;*;*;*;*;Other;<=50K
869;Male;*;*;spouse present;*;*;*;Technical;<=50K
870;Female;*;*;*;*;*;*;Nontechnical;<=50K
871;Female;*;*;*;*;*;*;Other;<=50K
872;Female;*;*;*;*;*;*;Nontechnical;>50K
873;Male;*;*;spouse not present;*;*;*;Technical;<=50K
874;Male;*;*;spouse not present;*;*;*;Other;<=50K
875;Female;*;*;*;*;*;*;Technical;>50K
876;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
877;Female;*;*;*;*;*;*;Other;<=50K
878;Female;*;*;*;*;*;*;Other;<=50K
879;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
880;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
881;Male;*;*;spouse not present;*;*;*;Other;<=50K
882;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
883;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
884;Male;*;*;spouse present;*;*;*;Technical;<=50K
885;Female;*;*;*;*;*;*;Technical;<=50K
886;Male;*;*;spouse present;*;*;*;Technical;<=50K
887;Female;*;*;*;*;*;*;Nontechnical;<=50K
888;Male;*;*;spouse present;*;*;*;Other;<=50K
889;Female;*;*;*;*;*;*;Other;<=50K
890;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
891;Male;*;*;spouse present;*;*;*;Technical;<=50K
892;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
893;Male;*;*;spouse present;*;*;*;Technical;>50K
894;Female;*;*;*;*;*;*;Technical;<=50K
895;Male;*;*;spouse not present;*;*;*;Nontechnical;>50K
896;Male;*;*;spouse present;*;*;*;Technical;<=50K
897;Male;*;*;spouse not present;*;*;*;Other;<=50K
898;Female;*;*;*;*;*;*;Nontechnical;<=50K
899;Female;*;*;*;*;*;*;Nontechnical;<=50K
900;Male;*;*;spouse present;*;*;*;Technical;>50K
901;Female;*;*;*;*;*;*;Other;<=50K
902;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
903;Female;*;*;*;*;*;*;Other;<=50K
904;Female;*;*;*;*;*;*;Other;<=50K
905;Male;*;*;spouse not present;*;*;*;Other;<=50K
906;Male;*;*;spouse not present;*;*;*;Other;>50K
907;Female;*;*;*;*;*;*;Other;<=50K
908;Female;*;*;*;*;*;*;Technical;<=50K
909;Female;*;*;*;*;*;*;Other;<=50K
910;Male;*;*;spouse not present;*;*;*;Technical;<=50K
911;Female;*;*;*;*;*;*;Technical;<=50K
912;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
913;Male;*;*;spouse present;*;*;*;Technical;<=50K
914;Male;*;*;spouse present;*;*;*;Technical;<=50K
915;Male;*;*;spouse present;*;*;*;Other;>50K
916;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
917;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
918;Male;*;*;spouse not present;*;*;*;Technical;<=50K
919;Male;*;*;spouse not present;*;*;*;Nontechnical;>50K
920;Male;*;*;spouse present;*;*;*;Technical;<=50K
921;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
922;Male;*;*;spouse not present;*;*;*;Other;<=50K
923;Male;*;*;spouse present;*;*;*;Technical;>50K
924;Female;*;*;*;*;*;*;Technical;>50K
925;Female;*;*;*;*;*;*;Technical;<=50K
926;Male;*;*;spouse not present;*;*;*;Other;<=50K
927;Male;*;*;spouse present;*;*;*;Other;<=50K
928;Male;*;*;spouse not present;*;*;*;Technical;<=50K
929;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
930;Male;*;*;spouse present;*;*;*;Technical;>50K
931;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
932;Female;*;*;*;*;*;*;Technical;<=50K
933;Male;*;*;spouse not present;*;*;*;Other;<=50K
934;Male;*;*;spouse present;*;*;*;Technical;>50K
935;Male;*;*;spouse present;*;*;*;Technical;>50K
936;Male;*;*;spouse present;*;*;*;Technical;<=50K
937;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
938;Female;*;*;*;*;*;*;Technical;>50K
